Name,Type,2024-01-01 Duration,2024-01-02 Duration,2024-01-03 Duration,2024-01-04 Duration,2024-01-05 Duration,2024-01-06 Duration,2024-01-07 Duration,2024-01-08 Duration,2024-01-09 Duration,2024-01-10 Duration,2024-01-11 Duration,2024-01-12 Duration,2024-01-13 Duration,2024-01-14 Duration,2024-01-15 Duration,2024-01-16 Duration,2024-01-17 Duration,2024-01-18 Duration,2024-01-19 Duration,2024-01-20 Duration,2024-01-21 Duration,2024-01-22 Duration,2024-01-23 Duration,2024-01-24 Duration,2024-01-25 Duration,2024-01-26 Duration,2024-01-27 Duration,2024-01-28 Duration,2024-01-29 Duration,2024-01-30 Duration,2024-01-31 Duration,2024-02-01 Duration,2024-02-02 Duration,2024-02-03 Duration,2024-02-04 Duration,2024-02-05 Duration,2024-02-06 Duration,2024-02-07 Duration,2024-02-08 Duration,2024-02-09 Duration,2024-02-10 Duration,2024-02-11 Duration,2024-02-12 Duration,2024-02-13 Duration,2024-02-14 Duration,2024-02-15 Duration,2024-02-16 Duration,2024-02-17 Duration,2024-02-18 Duration,2024-02-19 Duration,2024-02-20 Duration,2024-02-21 Duration,2024-02-22 Duration,2024-02-23 Duration,2024-02-24 Duration,2024-02-25 Duration,2024-02-26 Duration,2024-02-27 Duration,2024-02-28 Duration,2024-02-29 Duration,2024-03-01 Duration,2024-03-02 Duration,2024-03-03 Duration,2024-03-04 Duration,2024-03-05 Duration,2024-03-06 Duration,2024-03-07 Duration,2024-03-08 Duration,2024-03-09 Duration,2024-03-10 Duration,2024-03-11 Duration,2024-03-12 Duration,2024-03-13 Duration,2024-03-14 Duration,2024-03-15 Duration,2024-03-16 Duration,2024-03-17 Duration,2024-03-18 Duration,2024-03-19 Duration,2024-03-20 Duration,2024-03-21 Duration,2024-03-22 Duration,2024-03-23 Duration,2024-03-24 Duration,2024-03-25 Duration,2024-03-26 Duration,2024-03-27 Duration,2024-03-28 Duration,2024-03-29 Duration,2024-03-30 Duration,2024-03-31 Duration
Aryan 272,Reception,08:00:00,06:20:00,10:20:00,08:50:00,08:40:00,07:40:00,00:00:00,09:20:00,06:50:00,07:20:00,08:00:00,07:10:00,07:20:00,06:50:00,09:00:00,00:00:00,08:40:00,07:40:00,10:20:00,09:30:00,06:30:00,10:10:00,08:40:00,06:50:00,07:20:00,07:20:00,09:40:00,08:30:00,07:40:00,10:00:00,07:50:00,08:40:00,07:10:00,08:00:00,10:50:00,09:40:00,08:50:00,10:10:00,06:40:00,08:00:00,07:30:00,00:00:00,09:00:00,06:00:00,09:10:00,06:00:00,06:50:00,07:10:00,08:40:00,07:10:00,10:30:00,10:40:00,06:40:00,07:30:00,08:40:00,09:20:00,08:00:00,06:10:00,09:20:00,09:20:00,08:20:00,06:30:00,09:50:00,06:20:00,10:30:00,08:50:00,10:00:00,06:30:00,08:20:00,09:00:00,08:50:00,07:20:00,07:00:00,08:40:00,08:00:00,09:10:00,06:30:00,10:50:00,06:10:00,06:10:00,06:20:00,10:50:00,07:00:00,08:50:00,06:10:00,07:20:00,00:00:00,09:30:00,00:00:00,06:00:00,09:30:00
Rahul 273,Electrician,10:40:00,09:50:00,10:30:00,07:30:00,00:00:00,10:20:00,07:30:00,10:10:00,09:20:00,08:50:00,06:40:00,08:20:00,07:10:00,07:50:00,09:50:00,09:10:00,06:50:00,10:10:00,06:20:00,07:20:00,06:30:00,09:50:00,10:00:00,08:50:00,10:40:00,08:00:00,06:10:00,06:50:00,06:30:00,08:20:00,09:00:00,07:20:00,09:20:00,08:50:00,06:10:00,10:40:00,07:40:00,06:40:00,10:50:00,08:10:00,07:40:00,07:10:00,08:30:00,06:40:00,07:20:00,09:50:00,06:40:00,06:00:00,09:30:00,06:40:00,00:00:00,08:00:00,10:30:00,06:00:00,06:50:00,07:00:00,07:50:00,07:50:00,10:40:00,08:00:00,07:40:00,08:20:00,00:00:00,07:20:00,06:30:00,06:40:00,10:20:00,10:10:00,00:00:00,08:40:00,07:30:00,06:30:00,06:20:00,06:40:00,09:10:00,06:00:00,09:10:00,09:40:00,06:10:00,09:00:00,06:30:00,09:30:00,08:30:00,08:20:00,10:50:00,09:30:00,06:10:00,10:00:00,07:20:00,06:30:00,09:00:00
Sai 274,Electrician,10:00:00,06:10:00,09:40:00,06:30:00,10:50:00,10:10:00,00:00:00,00:00:00,06:20:00,08:00:00,07:50:00,08:20:00,10:40:00,07:50:00,08:40:00,08:50:00,10:20:00,09:00:00,06:30:00,08:00:00,08:40:00,10:10:00,09:30:00,07:10:00,10:30:00,10:30:00,08:30:00,08:40:00,00:00:00,09:20:00,09:00:00,08:10:00,08:20:00,06:50:00,10:40:00,09:30:00,07:10:00,09:40:00,08:00:00,09:50:00,00:00:00,06:20:00,10:00:00,09:10:00,10:00:00,09:40:00,10:10:00,08:10:00,08:20:00,09:50:00,09:00:00,07:00:00,07:30:00,06:20:00,10:20:00,06:30:00,08:00:00,00:00:00,08:40:00,10:00:00,07:30:00,07:30:00,08:30:00,06:40:00,10:00:00,09:40:00,09:10:00,09:50:00,08:20:00,09:00:00,10:10:00,07:00:00,10:30:00,06:20:00,09:00:00,08:00:00,07:50:00,09:50:00,09:10:00,10:50:00,10:00:00,10:50:00,09:10:00,07:30:00,10:50:00,09:50:00,07:20:00,08:20:00,08:00:00,10:30:00,06:00:00
Ananya 275,Security,09:00:00,08:50:00,09:40:00,10:30:00,06:00:00,06:20:00,00:00:00,00:00:00,06:40:00,08:20:00,10:40:00,08:50:00,06:40:00,06:20:00,10:20:00,07:30:00,07:00:00,10:00:00,09:10:00,07:40:00,08:20:00,08:50:00,08:50:00,06:30:00,06:30:00,07:00:00,07:10:00,06:30:00,10:30:00,09:30:00,08:30:00,08:10:00,08:10:00,07:00:00,10:40:00,10:00:00,09:50:00,09:40:00,06:50:00,10:50:00,10:20:00,08:00:00,07:40:00,07:50:00,07:40:00,10:20:00,00:00:00,09:40:00,10:40:00,09:00:00,07:50:00,08:20:00,07:20:00,07:50:00,09:00:00,09:40:00,07:10:00,09:30:00,08:10:00,10:20:00,10:00:00,09:30:00,06:20:00,08:40:00,08:10:00,07:40:00,00:00:00,06:40:00,09:30:00,07:50:00,08:40:00,07:20:00,09:40:00,09:10:00,09:00:00,08:20:00,10:00:00,08:10:00,10:40:00,06:30:00,09:40:00,07:00:00,10:10:00,10:10:00,10:00:00,10:30:00,08:00:00,10:00:00,06:50:00,09:10:00,08:00:00
Aarav 276,Plumber,10:10:00,10:00:00,10:10:00,10:50:00,07:50:00,08:50:00,09:50:00,06:40:00,07:40:00,08:20:00,06:20:00,07:00:00,08:30:00,08:00:00,06:00:00,07:50:00,00:00:00,07:00:00,10:40:00,10:40:00,08:00:00,00:00:00,06:30:00,06:50:00,09:50:00,06:00:00,10:30:00,10:20:00,07:50:00,09:00:00,06:50:00,07:20:00,10:20:00,07:30:00,08:00:00,09:10:00,09:00:00,07:10:00,06:20:00,00:00:00,08:30:00,07:20:00,08:40:00,07:30:00,08:00:00,07:10:00,10:20:00,08:00:00,10:50:00,07:50:00,06:10:00,06:20:00,08:00:00,06:10:00,07:30:00,10:30:00,09:20:00,10:10:00,06:10:00,06:20:00,06:30:00,07:40:00,06:30:00,10:20:00,06:20:00,09:00:00,10:10:00,08:10:00,08:30:00,00:00:00,00:00:00,00:00:00,06:50:00,10:40:00,08:40:00,07:40:00,07:00:00,10:50:00,07:50:00,08:50:00,10:10:00,07:40:00,09:10:00,06:50:00,07:30:00,09:50:00,10:50:00,10:20:00,10:10:00,07:30:00,09:50:00
Aditya 277,Housekeeping,00:00:00,06:00:00,09:10:00,08:50:00,07:00:00,10:40:00,06:40:00,09:50:00,07:30:00,10:50:00,07:20:00,10:50:00,10:00:00,06:20:00,07:10:00,10:30:00,10:40:00,09:50:00,08:50:00,07:30:00,10:30:00,09:00:00,07:30:00,06:10:00,09:20:00,08:50:00,09:30:00,08:10:00,08:00:00,09:00:00,07:50:00,07:40:00,07:30:00,09:50:00,10:20:00,09:10:00,10:20:00,10:50:00,08:20:00,06:40:00,06:20:00,08:20:00,06:10:00,07:00:00,10:30:00,07:30:00,08:00:00,09:20:00,08:50:00,08:20:00,08:10:00,08:20:00,00:00:00,06:00:00,06:10:00,06:50:00,07:00:00,09:30:00,10:40:00,08:20:00,06:40:00,09:10:00,06:30:00,10:30:00,07:50:00,08:00:00,06:50:00,06:10:00,00:00:00,10:50:00,06:00:00,06:10:00,10:20:00,07:20:00,09:50:00,07:10:00,07:50:00,07:10:00,07:30:00,06:30:00,09:10:00,08:00:00,10:40:00,09:10:00,06:20:00,07:00:00,09:50:00,08:20:00,09:40:00,08:50:00,07:00:00
Aditya 278,Plumber,00:00:00,09:00:00,06:00:00,08:40:00,06:50:00,08:30:00,08:40:00,08:00:00,08:10:00,06:10:00,08:20:00,07:40:00,08:30:00,10:00:00,07:30:00,10:50:00,09:30:00,07:40:00,08:50:00,08:30:00,06:30:00,10:50:00,08:20:00,10:30:00,07:00:00,10:30:00,10:20:00,07:00:00,10:30:00,06:00:00,07:30:00,08:30:00,08:20:00,10:40:00,08:00:00,06:50:00,07:30:00,08:00:00,06:10:00,08:30:00,08:00:00,10:50:00,07:50:00,10:00:00,10:00:00,10:50:00,06:50:00,09:40:00,09:10:00,09:10:00,10:40:00,07:10:00,10:30:00,07:30:00,00:00:00,07:50:00,00:00:00,08:00:00,06:50:00,10:50:00,10:10:00,07:40:00,10:10:00,00:00:00,09:20:00,06:40:00,06:10:00,08:50:00,09:30:00,00:00:00,09:20:00,09:10:00,00:00:00,06:00:00,06:50:00,06:10:00,00:00:00,09:50:00,09:50:00,08:50:00,07:00:00,08:00:00,07:10:00,06:20:00,00:00:00,10:50:00,07:40:00,07:20:00,10:40:00,07:10:00,06:20:00
Ishita 279,Housekeeping,10:20:00,06:30:00,10:50:00,10:00:00,06:50:00,10:30:00,09:50:00,09:40:00,10:40:00,06:40:00,06:20:00,08:00:00,09:40:00,06:50:00,09:00:00,06:30:00,10:00:00,00:00:00,08:20:00,09:50:00,06:10:00,06:10:00,00:00:00,09:50:00,08:50:00,07:30:00,07:20:00,08:40:00,06:00:00,09:30:00,07:50:00,07:40:00,06:50:00,10:40:00,09:10:00,08:40:00,10:30:00,07:30:00,09:20:00,08:30:00,09:50:00,06:40:00,06:20:00,09:20:00,09:20:00,09:00:00,06:50:00,06:50:00,08:20:00,07:20:00,06:10:00,08:00:00,07:20:00,09:20:00,06:50:00,08:30:00,06:20:00,10:10:00,07:10:00,06:40:00,10:30:00,10:30:00,10:10:00,06:00:00,10:20:00,09:10:00,09:30:00,00:00:00,07:50:00,08:40:00,00:00:00,08:30:00,09:20:00,06:40:00,09:50:00,07:20:00,07:40:00,08:50:00,10:20:00,09:10:00,10:20:00,06:20:00,07:20:00,09:20:00,08:40:00,06:40:00,06:20:00,09:50:00,10:50:00,08:30:00,10:50:00
Rahul 280,Driver,07:00:00,06:00:00,06:20:00,06:10:00,09:50:00,08:40:00,08:10:00,00:00:00,08:40:00,08:10:00,10:50:00,09:10:00,08:40:00,08:40:00,00:00:00,00:00:00,10:20:00,10:50:00,08:40:00,10:10:00,06:00:00,07:10:00,10:10:00,09:20:00,08:50:00,10:00:00,09:40:00,08:00:00,07:20:00,10:30:00,08:50:00,10:10:00,08:10:00,09:50:00,09:00:00,06:50:00,07:40:00,08:50:00,09:40:00,06:30:00,10:00:00,09:50:00,10:00:00,08:40:00,09:40:00,10:40:00,09:20:00,07:50:00,10:20:00,10:10:00,00:00:00,06:20:00,00:00:00,06:10:00,08:10:00,07:30:00,07:40:00,07:00:00,08:00:00,07:30:00,07:00:00,07:40:00,06:40:00,10:20:00,07:10:00,07:00:00,07:50:00,06:40:00,07:30:00,10:10:00,09:20:00,06:20:00,06:10:00,07:00:00,09:10:00,00:00:00,09:10:00,10:40:00,08:00:00,08:10:00,09:20:00,09:30:00,10:40:00,10:10:00,08:30:00,09:50:00,08:10:00,09:10:00,10:10:00,10:00:00,07:30:00
Rohan 281,Housekeeping,10:00:00,10:20:00,09:40:00,10:00:00,07:20:00,08:00:00,10:30:00,08:20:00,09:30:00,10:10:00,06:30:00,06:00:00,00:00:00,10:30:00,06:20:00,08:20:00,10:00:00,09:20:00,10:40:00,09:40:00,07:10:00,08:20:00,10:20:00,00:00:00,08:50:00,10:10:00,06:50:00,09:10:00,07:20:00,00:00:00,00:00:00,07:50:00,10:40:00,10:40:00,06:30:00,09:30:00,10:40:00,06:30:00,08:40:00,07:50:00,06:40:00,09:20:00,10:40:00,10:20:00,06:40:00,07:00:00,07:30:00,06:10:00,10:20:00,10:50:00,06:20:00,08:30:00,09:20:00,07:50:00,10:10:00,09:30:00,07:40:00,10:40:00,08:40:00,09:10:00,09:50:00,08:00:00,09:50:00,09:30:00,00:00:00,10:10:00,08:40:00,10:30:00,08:10:00,10:40:00,10:00:00,08:40:00,07:00:00,09:10:00,10:10:00,07:20:00,09:10:00,08:00:00,10:50:00,07:00:00,08:10:00,09:00:00,09:40:00,08:20:00,07:00:00,10:00:00,08:10:00,10:10:00,06:20:00,10:20:00,09:40:00
Ishita 282,Supervisor,07:30:00,08:50:00,08:00:00,10:50:00,07:30:00,00:00:00,09:30:00,06:50:00,10:20:00,06:00:00,08:20:00,10:20:00,10:00:00,07:00:00,08:20:00,08:20:00,09:30:00,00:00:00,08:20:00,06:10:00,06:10:00,09:40:00,06:30:00,06:50:00,10:00:00,07:40:00,06:20:00,07:20:00,10:50:00,06:40:00,08:30:00,07:30:00,06:50:00,06:00:00,09:10:00,06:30:00,08:00:00,06:20:00,10:20:00,09:50:00,06:10:00,10:50:00,07:10:00,09:40:00,06:30:00,07:40:00,06:20:00,09:30:00,07:40:00,10:00:00,06:20:00,10:00:00,08:50:00,09:20:00,09:50:00,08:10:00,06:20:00,09:10:00,08:00:00,09:00:00,09:00:00,07:50:00,07:40:00,06:00:00,09:50:00,09:30:00,08:20:00,08:20:00,10:20:00,08:40:00,06:30:00,10:40:00,08:00:00,10:00:00,10:50:00,00:00:00,07:50:00,07:20:00,10:00:00,10:40:00,09:40:00,07:00:00,10:20:00,00:00:00,06:30:00,09:30:00,10:20:00,09:30:00,09:30:00,00:00:00,10:10:00
Ishita 283,Housekeeping,07:20:00,06:50:00,00:00:00,08:10:00,08:10:00,10:20:00,07:00:00,07:50:00,06:00:00,09:50:00,07:20:00,10:40:00,09:20:00,09:20:00,06:30:00,00:00:00,00:00:00,07:30:00,07:00:00,09:10:00,10:20:00,08:10:00,07:10:00,08:20:00,10:50:00,08:20:00,10:40:00,08:30:00,08:20:00,07:10:00,08:40:00,09:50:00,06:00:00,07:50:00,09:20:00,09:10:00,09:10:00,07:50:00,10:10:00,10:30:00,09:40:00,10:30:00,10:00:00,08:00:00,08:10:00,08:30:00,09:20:00,09:50:00,09:40:00,08:00:00,10:10:00,07:40:00,08:10:00,07:10:00,06:30:00,08:40:00,08:00:00,10:40:00,06:50:00,08:40:00,06:50:00,08:00:00,10:50:00,10:00:00,09:40:00,08:20:00,09:00:00,07:20:00,06:10:00,10:00:00,10:10:00,07:30:00,06:50:00,10:20:00,09:40:00,08:20:00,00:00:00,10:00:00,06:30:00,09:20:00,09:50:00,07:20:00,09:00:00,10:30:00,10:00:00,10:00:00,07:40:00,08:30:00,10:00:00,10:00:00,09:50:00
Meera 284,Maintenance,08:30:00,08:20:00,00:00:00,09:10:00,08:30:00,06:50:00,07:30:00,07:00:00,06:40:00,06:30:00,08:00:00,07:00:00,08:30:00,10:40:00,10:20:00,09:40:00,00:00:00,06:10:00,10:10:00,06:00:00,06:50:00,09:10:00,06:00:00,08:20:00,06:00:00,10:10:00,06:40:00,07:50:00,00:00:00,00:00:00,06:10:00,09:50:00,09:40:00,08:50:00,09:00:00,09:10:00,09:20:00,09:10:00,06:00:00,10:30:00,08:30:00,09:50:00,10:00:00,07:30:00,07:20:00,07:40:00,07:50:00,09:10:00,09:30:00,10:40:00,06:40:00,07:50:00,09:20:00,06:40:00,06:40:00,08:30:00,08:40:00,10:10:00,09:40:00,08:10:00,09:10:00,10:30:00,06:00:00,10:20:00,06:20:00,08:30:00,06:00:00,07:40:00,07:10:00,09:50:00,07:50:00,08:30:00,07:50:00,07:00:00,09:50:00,08:50:00,07:30:00,08:20:00,10:50:00,06:30:00,08:40:00,08:10:00,06:30:00,10:00:00,07:50:00,06:20:00,08:50:00,06:10:00,09:50:00,06:30:00,07:20:00
Sai 285,Maintenance,08:50:00,08:00:00,08:40:00,07:50:00,06:00:00,09:30:00,08:30:00,08:20:00,06:40:00,07:20:00,08:10:00,07:20:00,07:20:00,07:40:00,09:50:00,10:40:00,10:50:00,07:10:00,00:00:00,09:50:00,00:00:00,09:30:00,08:30:00,07:00:00,10:10:00,07:00:00,08:10:00,06:40:00,10:40:00,07:00:00,10:00:00,08:20:00,06:20:00,08:00:00,10:00:00,09:00:00,07:30:00,00:00:00,06:00:00,07:20:00,08:20:00,00:00:00,00:00:00,08:50:00,10:50:00,09:30:00,06:10:00,10:30:00,08:30:00,06:30:00,09:10:00,08:20:00,08:00:00,09:40:00,10:30:00,10:30:00,08:10:00,08:40:00,08:50:00,07:50:00,08:20:00,08:30:00,07:20:00,10:40:00,10:30:00,07:20:00,09:00:00,07:00:00,09:40:00,10:10:00,08:30:00,06:40:00,06:00:00,10:30:00,08:50:00,00:00:00,06:20:00,06:00:00,10:40:00,09:10:00,09:20:00,08:10:00,09:20:00,10:10:00,08:20:00,08:30:00,07:10:00,08:00:00,07:10:00,10:20:00,08:10:00
Ishita 286,Driver,07:20:00,08:20:00,07:40:00,10:30:00,06:50:00,07:10:00,10:00:00,07:20:00,08:10:00,07:00:00,07:20:00,10:10:00,00:00:00,08:10:00,10:20:00,07:40:00,06:30:00,08:00:00,10:30:00,08:20:00,10:40:00,09:40:00,07:30:00,06:50:00,08:00:00,09:40:00,07:00:00,08:40:00,10:20:00,06:20:00,08:40:00,08:10:00,06:10:00,09:50:00,09:30:00,07:30:00,10:00:00,06:00:00,07:50:00,09:00:00,07:20:00,09:00:00,06:00:00,06:00:00,09:10:00,08:20:00,10:30:00,09:30:00,07:30:00,08:40:00,09:00:00,07:10:00,09:30:00,06:40:00,07:00:00,08:30:00,10:00:00,07:10:00,06:40:00,07:50:00,10:20:00,08:40:00,06:50:00,08:10:00,10:20:00,09:40:00,07:40:00,09:50:00,09:00:00,10:20:00,06:30:00,09:40:00,10:00:00,09:50:00,06:50:00,10:50:00,07:30:00,06:40:00,08:00:00,08:10:00,08:20:00,06:00:00,10:30:00,09:10:00,08:50:00,06:00:00,08:40:00,09:00:00,10:30:00,08:30:00,08:00:00
Akshay 287,Reception,10:30:00,09:30:00,09:50:00,06:40:00,07:10:00,07:50:00,08:30:00,10:00:00,07:10:00,09:10:00,10:00:00,06:00:00,06:30:00,06:40:00,09:00:00,06:00:00,09:10:00,08:40:00,09:20:00,09:30:00,00:00:00,07:50:00,07:40:00,09:00:00,07:20:00,06:10:00,10:30:00,10:10:00,09:10:00,07:50:00,08:20:00,07:50:00,09:00:00,10:00:00,08:20:00,06:10:00,10:30:00,10:50:00,09:00:00,10:20:00,07:10:00,10:10:00,07:00:00,10:00:00,09:00:00,10:30:00,10:00:00,09:50:00,08:40:00,10:20:00,08:10:00,10:10:00,08:50:00,10:40:00,07:40:00,10:30:00,08:00:00,08:40:00,09:00:00,09:40:00,06:30:00,10:50:00,09:10:00,06:20:00,10:40:00,10:00:00,09:10:00,10:50:00,07:50:00,06:50:00,09:10:00,07:30:00,07:10:00,09:00:00,09:30:00,07:30:00,10:00:00,09:00:00,00:00:00,09:10:00,06:20:00,06:00:00,10:10:00,10:00:00,06:00:00,06:30:00,06:40:00,07:10:00,10:50:00,06:00:00,07:10:00
Kabir 288,Reception,09:10:00,09:10:00,08:30:00,06:50:00,06:40:00,07:00:00,08:30:00,09:00:00,06:00:00,10:00:00,08:10:00,06:30:00,08:30:00,07:50:00,08:00:00,09:10:00,06:20:00,09:10:00,07:10:00,08:00:00,07:10:00,07:40:00,09:00:00,06:00:00,10:50:00,08:30:00,08:20:00,09:40:00,10:10:00,10:30:00,07:50:00,08:10:00,10:00:00,09:00:00,08:30:00,10:50:00,07:50:00,09:20:00,10:10:00,08:10:00,06:00:00,00:00:00,06:10:00,06:00:00,08:30:00,10:50:00,06:40:00,08:00:00,10:00:00,08:10:00,09:10:00,09:10:00,07:30:00,09:50:00,07:20:00,10:30:00,06:30:00,06:50:00,06:10:00,10:20:00,06:40:00,07:10:00,06:40:00,10:20:00,00:00:00,09:50:00,10:40:00,10:50:00,07:40:00,07:00:00,07:00:00,08:00:00,09:20:00,10:00:00,08:40:00,10:00:00,08:50:00,06:00:00,06:10:00,07:30:00,09:40:00,06:10:00,08:00:00,00:00:00,08:50:00,06:50:00,08:30:00,06:20:00,07:20:00,09:00:00,00:00:00
Karan 289,Admin,06:20:00,06:40:00,00:00:00,00:00:00,08:20:00,10:20:00,07:00:00,07:50:00,09:50:00,10:50:00,06:20:00,10:40:00,07:20:00,09:10:00,06:30:00,08:30:00,06:40:00,08:00:00,08:50:00,06:50:00,06:00:00,10:50:00,06:50:00,07:50:00,09:00:00,10:40:00,10:00:00,10:40:00,08:10:00,10:50:00,00:00:00,09:20:00,10:40:00,08:40:00,10:30:00,10:00:00,10:40:00,09:00:00,07:10:00,09:40:00,06:30:00,07:10:00,08:20:00,06:40:00,07:50:00,09:50:00,06:00:00,10:50:00,10:20:00,06:10:00,08:00:00,08:20:00,07:10:00,08:20:00,09:40:00,00:00:00,09:40:00,08:00:00,07:10:00,07:50:00,08:00:00,06:40:00,10:00:00,09:30:00,08:00:00,07:10:00,06:50:00,08:20:00,07:00:00,09:50:00,10:30:00,06:30:00,09:30:00,10:50:00,08:40:00,10:20:00,07:20:00,08:40:00,08:50:00,10:10:00,09:50:00,09:20:00,10:10:00,10:20:00,08:20:00,09:20:00,06:30:00,07:50:00,06:30:00,06:50:00,07:00:00
Akshay 290,Housekeeping,08:50:00,09:50:00,10:30:00,09:00:00,08:40:00,08:10:00,08:40:00,10:40:00,10:40:00,10:50:00,08:10:00,10:00:00,06:20:00,07:40:00,06:50:00,06:00:00,10:30:00,10:20:00,06:10:00,10:30:00,08:50:00,08:50:00,10:00:00,07:00:00,06:00:00,07:50:00,09:20:00,08:00:00,06:30:00,06:10:00,09:40:00,08:00:00,08:40:00,08:10:00,07:30:00,09:40:00,00:00:00,10:00:00,10:30:00,07:00:00,10:50:00,08:40:00,08:50:00,08:10:00,09:40:00,08:00:00,10:40:00,07:50:00,08:40:00,06:20:00,06:00:00,08:40:00,06:20:00,08:30:00,06:20:00,09:40:00,08:50:00,09:40:00,09:00:00,06:30:00,06:50:00,08:00:00,07:00:00,00:00:00,09:20:00,08:30:00,06:40:00,10:30:00,09:50:00,07:40:00,09:10:00,07:50:00,08:10:00,09:20:00,08:10:00,07:30:00,06:40:00,06:30:00,10:30:00,09:10:00,08:10:00,09:50:00,10:50:00,08:30:00,09:20:00,00:00:00,06:00:00,07:20:00,09:00:00,06:30:00,07:40:00
Priya 291,Security,07:40:00,09:40:00,06:00:00,09:10:00,10:30:00,08:50:00,10:10:00,10:50:00,10:50:00,00:00:00,06:00:00,07:10:00,07:30:00,00:00:00,10:20:00,07:40:00,06:30:00,07:10:00,10:00:00,07:20:00,08:00:00,09:00:00,07:40:00,06:40:00,09:20:00,06:40:00,08:50:00,06:00:00,10:30:00,08:00:00,07:20:00,08:50:00,09:30:00,09:30:00,09:40:00,07:40:00,00:00:00,07:50:00,09:20:00,09:30:00,08:50:00,07:40:00,08:20:00,07:50:00,08:20:00,09:50:00,00:00:00,06:10:00,08:30:00,08:10:00,07:50:00,08:50:00,06:00:00,07:30:00,07:20:00,09:30:00,07:40:00,06:30:00,09:20:00,07:30:00,06:20:00,07:50:00,10:40:00,07:20:00,07:50:00,06:00:00,10:20:00,07:20:00,08:40:00,07:20:00,09:20:00,09:10:00,09:30:00,09:10:00,07:50:00,08:20:00,09:40:00,08:00:00,09:30:00,08:30:00,06:50:00,06:00:00,09:00:00,06:50:00,00:00:00,09:00:00,00:00:00,08:10:00,08:40:00,06:30:00,10:50:00
Neha 292,Reception,10:30:00,08:10:00,08:50:00,08:00:00,09:30:00,09:20:00,10:10:00,07:30:00,10:40:00,09:20:00,09:50:00,10:40:00,06:10:00,08:20:00,06:20:00,09:30:00,07:10:00,10:20:00,07:50:00,09:20:00,09:00:00,00:00:00,10:20:00,07:50:00,09:50:00,10:10:00,06:10:00,10:40:00,08:30:00,06:10:00,08:30:00,00:00:00,08:50:00,07:40:00,09:50:00,09:00:00,09:00:00,00:00:00,00:00:00,08:30:00,08:20:00,07:50:00,07:20:00,07:50:00,09:30:00,10:30:00,06:50:00,06:50:00,10:30:00,06:30:00,06:50:00,08:40:00,09:10:00,09:00:00,10:20:00,00:00:00,09:00:00,10:20:00,06:20:00,00:00:00,10:10:00,07:40:00,08:30:00,08:00:00,07:20:00,08:30:00,06:20:00,06:40:00,07:50:00,06:30:00,09:10:00,06:00:00,08:20:00,07:30:00,06:20:00,06:00:00,07:40:00,10:40:00,10:10:00,09:50:00,08:40:00,06:30:00,08:30:00,00:00:00,06:10:00,07:20:00,09:10:00,09:40:00,09:50:00,08:30:00,10:30:00
Vihaan 293,Gardening,07:20:00,07:50:00,08:50:00,07:50:00,00:00:00,09:40:00,07:10:00,07:50:00,08:30:00,08:20:00,07:00:00,09:00:00,08:10:00,08:10:00,08:40:00,07:20:00,10:50:00,07:10:00,08:40:00,07:00:00,00:00:00,10:30:00,10:40:00,06:10:00,09:40:00,06:10:00,09:00:00,09:40:00,07:40:00,07:10:00,09:20:00,09:20:00,08:00:00,00:00:00,08:50:00,08:40:00,08:50:00,08:30:00,09:10:00,07:10:00,08:50:00,07:00:00,10:00:00,09:50:00,09:30:00,08:00:00,08:50:00,08:40:00,07:20:00,08:50:00,07:30:00,08:50:00,08:10:00,06:40:00,06:00:00,09:30:00,10:50:00,07:00:00,00:00:00,07:30:00,08:20:00,06:10:00,00:00:00,07:40:00,09:00:00,06:10:00,10:10:00,06:00:00,08:30:00,00:00:00,09:00:00,09:40:00,07:30:00,08:20:00,07:10:00,10:50:00,08:10:00,09:00:00,07:30:00,06:00:00,06:30:00,07:40:00,09:10:00,08:40:00,10:00:00,10:20:00,08:40:00,06:30:00,00:00:00,08:50:00,09:10:00
Rahul 294,Gardening,10:00:00,09:00:00,06:40:00,08:10:00,07:10:00,09:20:00,06:10:00,09:50:00,09:50:00,09:10:00,07:30:00,09:00:00,06:00:00,08:40:00,07:50:00,00:00:00,10:30:00,07:10:00,07:10:00,10:10:00,09:50:00,08:00:00,10:50:00,09:30:00,09:30:00,08:50:00,06:50:00,10:40:00,06:10:00,08:50:00,10:00:00,08:10:00,10:30:00,09:30:00,07:10:00,10:00:00,06:40:00,10:20:00,10:30:00,06:10:00,10:00:00,09:20:00,09:30:00,10:20:00,09:30:00,10:50:00,08:40:00,10:40:00,06:50:00,07:10:00,09:50:00,08:20:00,06:10:00,07:40:00,07:40:00,09:30:00,09:40:00,09:20:00,07:50:00,00:00:00,06:10:00,07:00:00,08:20:00,10:40:00,08:20:00,10:40:00,08:30:00,09:00:00,00:00:00,09:20:00,07:10:00,10:10:00,09:20:00,07:50:00,06:20:00,06:00:00,07:50:00,09:00:00,09:50:00,08:00:00,06:40:00,07:20:00,09:20:00,07:20:00,08:40:00,07:30:00,10:50:00,10:30:00,10:00:00,07:20:00,10:20:00
